PaymentID,OrderID,PaymentDate,GiftCardUsage,GiftCardAmount,CouponUsage,CouponAmount,PaymentMethodID
PAY-47408,OR-39246,2016-02-04 19:37:00,Yes,3681.0,No,,PM-002
PAY-81298,OR-86669,1998-12-16 02:12:00,No,,Yes,403.0,PM-003
PAY-49212,OR-69816,2023-08-17 14:32:00,No,,Yes,56.0,PM-003
PAY-16352,OR-18789,2013-02-15 06:53:00,No,,Yes,78.0,PM-002
PAY-30685,OR-15808,2019-07-06 18:24:00,No,,No,,PM-002
PAY-37317,OR-23928,2003-01-19 15:55:00,No,,Yes,102.0,PM-002
PAY-30044,OR-97964,2024-05-04 20:41:00,No,,Yes,292.0,PM-002
PAY-44331,OR-80524,2023-04-22 19:30:00,Yes,4478.0,Yes,16.0,PM-003
PAY-88343,OR-96001,2024-06-06 08:33:00,No,,Yes,423.0,PM-002
PAY-52273,OR-83955,2021-08-22 04:50:00,No,,No,,PM-002
PAY-75068,OR-19783,2021-06-30 07:07:00,Yes,648.0,No,,PM-002
PAY-83039,OR-40232,2023-08-14 04:55:00,No,,Yes,461.0,PM-002
PAY-91368,OR-13372,2023-04-13 21:24:00,No,,Yes,228.0,PM-002
PAY-76361,OR-52948,2023-08-11 23:02:00,No,,No,,PM-002
PAY-11946,OR-78392,2017-01-25 01:40:00,No,,No,,PM-002
PAY-18520,OR-47381,2010-09-24 10:46:00,Yes,2609.0,No,,PM-002
PAY-58475,OR-69741,2024-05-29 08:58:00,Yes,714.0,Yes,54.0,PM-002
PAY-54357,OR-95929,2019-11-18 16:31:00,No,,No,,PM-002
PAY-61403,OR-50635,2022-08-30 01:00:00,Yes,1676.0,Yes,478.0,PM-002
PAY-74944,OR-40598,2020-08-29 21:01:00,No,,Yes,445.0,PM-005
PAY-47669,OR-40640,2018-09-22 05:49:00,No,,No,,PM-004
PAY-92673,OR-40818,2017-01-22 19:27:00,Yes,888.0,No,,PM-002
PAY-99387,OR-96005,2024-01-14 11:58:00,Yes,4262.0,No,,PM-002
PAY-95271,OR-11317,2023-09-12 22:30:00,Yes,3959.0,Yes,18.0,PM-002
PAY-89487,OR-66301,2022-04-22 21:33:00,Yes,1538.0,No,,PM-002
PAY-93415,OR-63460,2024-05-22 13:26:00,Yes,3180.0,No,,PM-002
PAY-54329,OR-68493,2023-07-08 17:33:00,No,,Yes,219.0,PM-005
PAY-71479,OR-71447,2023-07-02 21:14:00,No,,Yes,255.0,PM-002
PAY-78968,OR-31083,2019-07-08 08:07:00,No,,No,,PM-002
PAY-80793,OR-97606,2022-05-06 07:46:00,No,,No,,PM-002
PAY-42821,OR-26231,2023-08-16 01:56:00,Yes,3182.0,Yes,240.0,PM-005
PAY-79675,OR-49514,2017-05-06 04:32:00,Yes,1022.0,No,,PM-002
PAY-97787,OR-94225,2023-11-05 13:00:00,No,,Yes,218.0,PM-002
PAY-24046,OR-21063,2024-03-29 14:23:00,No,,Yes,424.0,PM-003
PAY-33049,OR-75053,2023-02-15 15:56:00,Yes,4259.0,Yes,361.0,PM-002
PAY-68239,OR-80516,2019-11-18 11:54:00,No,,Yes,481.0,PM-002
PAY-91878,OR-59989,2024-05-23 15:11:00,Yes,4027.0,Yes,491.0,PM-004
PAY-75953,OR-18176,2022-01-06 11:03:00,No,,No,,PM-004
PAY-70587,OR-53582,2021-07-20 03:49:00,Yes,3847.0,Yes,241.0,PM-005
PAY-22399,OR-83889,2015-11-13 15:36:00,Yes,1361.0,No,,PM-002
PAY-66207,OR-98786,2019-08-01 22:23:00,Yes,2448.0,No,,PM-001
PAY-19123,OR-15065,2024-04-21 01:38:00,Yes,4019.0,No,,PM-002
PAY-80954,OR-97842,2020-10-26 01:22:00,No,,No,,PM-002
PAY-63504,OR-73176,2019-05-28 13:59:00,Yes,1715.0,No,,PM-002
PAY-58069,OR-71229,2017-09-23 02:44:00,No,,No,,PM-001
PAY-78805,OR-49426,2023-10-25 00:02:00,No,,No,,PM-002
PAY-20419,OR-37840,2024-02-01 01:50:00,No,,Yes,367.0,PM-002
PAY-58294,OR-89847,2022-05-24 19:22:00,Yes,4098.0,Yes,276.0,PM-002
PAY-89921,OR-32484,2021-01-14 13:47:00,Yes,4484.0,Yes,147.0,PM-002
PAY-58795,OR-63419,2024-03-24 16:26:00,Yes,3550.0,Yes,404.0,PM-002
PAY-93088,OR-14926,2024-02-28 14:16:00,No,,Yes,131.0,PM-003
PAY-25685,OR-24490,2017-03-21 19:34:00,No,,Yes,337.0,PM-001
PAY-96969,OR-68645,2018-04-06 19:08:00,No,,Yes,303.0,PM-002
PAY-57491,OR-65337,2023-01-19 19:35:00,No,,Yes,198.0,PM-002
PAY-94301,OR-17393,2017-02-07 23:33:00,No,,No,,PM-005
PAY-44391,OR-90478,2024-05-23 09:45:00,Yes,3930.0,Yes,56.0,PM-002
PAY-36058,OR-86940,2024-03-14 21:48:00,No,,Yes,185.0,PM-002
PAY-86352,OR-60254,2013-01-24 06:39:00,No,,Yes,464.0,PM-004
PAY-99341,OR-69374,2020-12-08 02:57:00,No,,Yes,120.0,PM-002
PAY-38896,OR-34160,2020-12-27 20:23:00,Yes,2421.0,Yes,155.0,PM-002
PAY-66993,OR-53912,2023-01-24 01:35:00,Yes,3887.0,Yes,403.0,PM-002
PAY-57875,OR-39121,2016-10-19 12:04:00,Yes,966.0,No,,PM-002
PAY-89540,OR-11858,2024-03-22 14:41:00,Yes,2623.0,Yes,225.0,PM-002
PAY-28433,OR-77430,2023-10-27 07:42:00,No,,No,,PM-001
PAY-30509,OR-79384,2016-10-08 21:51:00,No,,Yes,361.0,PM-005
PAY-68164,OR-73257,2020-03-01 00:33:00,Yes,1937.0,Yes,256.0,PM-002
PAY-65171,OR-14920,2012-11-05 19:53:00,Yes,2872.0,Yes,339.0,PM-002
PAY-98447,OR-17963,2022-04-01 10:47:00,No,,No,,PM-001
PAY-39265,OR-64366,2019-11-09 08:56:00,No,,No,,PM-002
PAY-82757,OR-24165,2017-01-02 22:11:00,No,,Yes,225.0,PM-004
PAY-61365,OR-14284,2021-03-03 23:32:00,Yes,1993.0,Yes,222.0,PM-001
PAY-86994,OR-40939,2021-11-24 17:18:00,Yes,3080.0,Yes,116.0,PM-002
PAY-31937,OR-91691,2022-09-11 17:46:00,Yes,1329.0,Yes,352.0,PM-002
PAY-32150,OR-82295,2024-06-28 22:59:00,No,,No,,PM-005
PAY-65562,OR-89928,2017-07-06 16:58:00,Yes,3698.0,Yes,365.0,PM-001
PAY-91631,OR-92870,2021-04-26 13:00:00,Yes,998.0,Yes,438.0,PM-002
PAY-88266,OR-74958,2015-05-22 04:21:00,Yes,735.0,No,,PM-005
PAY-47052,OR-25698,2019-02-25 18:33:00,Yes,2234.0,Yes,465.0,PM-002
PAY-85720,OR-79387,2024-05-10 04:46:00,Yes,4659.0,No,,PM-002
PAY-46973,OR-90162,2021-10-27 13:34:00,Yes,3964.0,Yes,345.0,PM-003
PAY-48013,OR-87959,2024-03-24 08:23:00,Yes,4991.0,No,,PM-003
PAY-60676,OR-15925,2023-07-23 03:26:00,No,,No,,PM-002
PAY-18959,OR-42642,2024-05-19 00:09:00,No,,No,,PM-002
PAY-82409,OR-90209,2022-07-30 10:49:00,No,,Yes,21.0,PM-002
PAY-88271,OR-68799,2003-12-28 16:23:00,Yes,2617.0,No,,PM-002
PAY-18083,OR-74797,2023-11-28 00:42:00,Yes,396.0,No,,PM-002
PAY-66728,OR-45033,2021-12-02 21:02:00,Yes,1641.0,No,,PM-005
PAY-62273,OR-77158,2017-09-29 23:46:00,Yes,1802.0,Yes,189.0,PM-005
PAY-88718,OR-32929,2023-07-31 01:18:00,No,,Yes,155.0,PM-002
PAY-90680,OR-24428,2021-05-31 22:12:00,No,,No,,PM-003
PAY-67986,OR-44170,2021-09-20 04:23:00,No,,No,,PM-005
PAY-83396,OR-50584,2023-05-19 10:39:00,No,,No,,PM-002
PAY-97160,OR-55492,2023-01-23 19:38:00,No,,Yes,253.0,PM-002
PAY-67547,OR-49221,2023-11-22 00:47:00,Yes,1461.0,No,,PM-002
PAY-74106,OR-44157,2024-04-16 21:32:00,Yes,4987.0,No,,PM-002
PAY-30590,OR-23437,2022-08-23 11:17:00,No,,No,,PM-004
PAY-66664,OR-29004,2020-06-26 10:43:00,Yes,3712.0,Yes,483.0,PM-005
PAY-35426,OR-15849,2024-02-27 00:42:00,No,,Yes,487.0,PM-002
PAY-91293,OR-42822,2016-04-18 00:57:00,No,,No,,PM-002
PAY-26268,OR-61068,2024-04-08 21:26:00,Yes,4097.0,Yes,34.0,PM-002
PAY-31361,OR-68562,2024-06-13 17:45:00,Yes,610.0,No,,PM-004
PAY-28402,OR-30987,2020-11-18 11:25:00,Yes,1720.0,Yes,82.0,PM-002
PAY-87429,OR-52562,2022-10-14 09:17:00,Yes,4837.0,No,,PM-002
PAY-53956,OR-30085,2016-06-07 00:32:00,No,,Yes,131.0,PM-004
PAY-34488,OR-72049,2022-06-24 20:03:00,Yes,4458.0,Yes,259.0,PM-004
PAY-46598,OR-66649,2010-11-25 03:32:00,No,,No,,PM-002
PAY-13343,OR-67452,2018-08-02 09:35:00,Yes,2295.0,Yes,230.0,PM-002
PAY-32930,OR-82269,2023-06-19 09:19:00,No,,No,,PM-002
PAY-71787,OR-46736,2022-12-16 11:13:00,Yes,4962.0,Yes,14.0,PM-002
PAY-94913,OR-93356,2018-01-19 22:58:00,Yes,1792.0,No,,PM-005
PAY-32745,OR-47399,2024-03-18 04:33:00,Yes,551.0,No,,PM-003
PAY-50564,OR-79644,2004-12-30 02:28:00,No,,Yes,112.0,PM-002
PAY-69024,OR-36976,2023-01-12 14:52:00,No,,No,,PM-005
PAY-81771,OR-82205,2015-08-27 11:36:00,Yes,2476.0,Yes,465.0,PM-002
PAY-62230,OR-14575,2024-06-05 01:39:00,No,,Yes,128.0,PM-002
PAY-20471,OR-35673,2024-01-30 23:22:00,No,,Yes,323.0,PM-001
PAY-44797,OR-97458,2014-07-02 07:43:00,No,,Yes,101.0,PM-002
PAY-14336,OR-83344,2020-11-30 15:10:00,Yes,3732.0,No,,PM-002
PAY-16288,OR-64008,2021-09-27 16:24:00,No,,Yes,66.0,PM-002
PAY-88723,OR-15167,2021-12-30 06:56:00,No,,No,,PM-002
PAY-60304,OR-67402,2019-06-03 17:36:00,No,,Yes,322.0,PM-003
PAY-67904,OR-99152,2024-06-27 04:11:00,Yes,2673.0,Yes,73.0,PM-004
PAY-92684,OR-71452,2022-11-11 05:47:00,Yes,2079.0,Yes,71.0,PM-005
PAY-69328,OR-90682,2024-05-12 15:55:00,Yes,2012.0,Yes,248.0,PM-002
PAY-39846,OR-59361,2017-03-09 17:40:00,No,,No,,PM-002
PAY-85618,OR-68241,2024-05-30 11:42:00,Yes,2124.0,No,,PM-002
PAY-93395,OR-25563,2021-05-27 16:53:00,Yes,1536.0,Yes,426.0,PM-001
PAY-43423,OR-52295,2018-11-16 00:49:00,No,,No,,PM-003
PAY-90627,OR-53677,2023-12-12 12:05:00,Yes,2595.0,Yes,58.0,PM-002
PAY-85164,OR-54149,2024-06-13 04:22:00,Yes,3184.0,No,,PM-003
PAY-60080,OR-49930,2018-08-09 10:04:00,No,,No,,PM-002
PAY-55755,OR-43926,2021-01-09 22:48:00,Yes,3386.0,No,,PM-002
PAY-74527,OR-77847,2024-06-05 23:51:00,Yes,4201.0,Yes,435.0,PM-002
PAY-90819,OR-92730,2023-04-28 20:23:00,Yes,3245.0,No,,PM-002
PAY-80218,OR-61643,2014-11-25 14:55:00,No,,No,,PM-002
PAY-54449,OR-17423,2021-11-02 18:35:00,Yes,2217.0,No,,PM-002
PAY-38352,OR-28976,2022-07-19 02:36:00,No,,No,,PM-002
PAY-56172,OR-20632,2022-10-08 17:39:00,Yes,745.0,No,,PM-002
PAY-49511,OR-19977,2023-12-23 09:13:00,Yes,2876.0,No,,PM-002
PAY-58190,OR-40043,2022-03-13 23:24:00,No,,Yes,205.0,PM-002
PAY-24671,OR-65196,2023-01-13 04:10:00,No,,No,,PM-002
PAY-88149,OR-57539,2023-05-24 02:54:00,No,,No,,PM-002
PAY-81430,OR-76145,2024-05-24 23:42:00,No,,Yes,477.0,PM-002
PAY-67407,OR-84250,2024-04-13 22:03:00,No,,Yes,49.0,PM-002
PAY-31126,OR-63602,2016-02-29 12:32:00,No,,No,,PM-002
PAY-91815,OR-27410,2023-03-07 15:30:00,Yes,3183.0,No,,PM-002
PAY-24969,OR-83704,2024-03-01 09:50:00,No,,No,,PM-002
PAY-76985,OR-53337,2020-08-22 21:22:00,Yes,992.0,No,,PM-002
PAY-37069,OR-94380,2023-08-09 16:56:00,No,,Yes,397.0,PM-001
PAY-31584,OR-85691,2011-11-25 06:15:00,No,,Yes,170.0,PM-002
PAY-51811,OR-64243,2020-07-01 09:12:00,No,,No,,PM-002
PAY-81542,OR-17220,2023-07-02 09:22:00,Yes,1919.0,No,,PM-002
PAY-46333,OR-14966,2023-07-07 16:02:00,No,,Yes,400.0,PM-002
PAY-99586,OR-99615,2022-10-25 07:11:00,No,,No,,PM-005
PAY-87801,OR-33986,2004-02-27 21:47:00,Yes,4977.0,No,,PM-005
PAY-72494,OR-64636,2013-02-12 03:46:00,Yes,663.0,No,,PM-002
PAY-86387,OR-54756,2023-11-29 13:47:00,No,,Yes,312.0,PM-002
PAY-29472,OR-24283,2021-08-07 23:07:00,Yes,3287.0,No,,PM-002
PAY-50664,OR-46454,2021-06-18 23:18:00,Yes,1367.0,No,,PM-002
PAY-29578,OR-97701,2014-10-05 01:29:00,Yes,3645.0,Yes,173.0,PM-002
PAY-46183,OR-56983,2020-02-24 18:38:00,Yes,1542.0,No,,PM-002
PAY-47596,OR-48250,2023-10-15 21:56:00,No,,Yes,387.0,PM-005
PAY-56321,OR-96481,2023-08-24 01:42:00,Yes,1967.0,Yes,174.0,PM-002
PAY-30825,OR-41610,2012-01-07 20:52:00,No,,Yes,458.0,PM-002
PAY-92630,OR-97903,2023-09-26 06:43:00,Yes,1209.0,Yes,319.0,PM-003
PAY-77005,OR-85391,2023-08-22 19:24:00,Yes,3463.0,No,,PM-005
PAY-98076,OR-25517,2018-10-19 20:02:00,Yes,2717.0,Yes,71.0,PM-002
PAY-93149,OR-33962,2024-06-17 03:16:00,No,,No,,PM-002
PAY-29662,OR-84794,2019-07-28 21:12:00,No,,Yes,439.0,PM-002
PAY-30080,OR-86572,2023-10-10 12:45:00,No,,Yes,323.0,PM-002
PAY-29899,OR-20261,2020-03-27 04:20:00,Yes,2042.0,No,,PM-003
PAY-51486,OR-99290,2013-01-20 08:18:00,Yes,598.0,No,,PM-002
PAY-84830,OR-37449,2007-12-22 07:38:00,No,,No,,PM-002
PAY-15290,OR-94150,2022-11-29 12:57:00,No,,Yes,139.0,PM-004
PAY-64870,OR-27139,2024-03-04 04:39:00,No,,No,,PM-005
PAY-68346,OR-70751,2016-01-01 08:25:00,Yes,4325.0,Yes,279.0,PM-005
PAY-28993,OR-19885,2020-05-30 02:27:00,No,,No,,PM-002
PAY-32346,OR-79688,2021-03-18 18:08:00,No,,No,,PM-002
PAY-99475,OR-66921,2014-04-27 16:51:00,No,,No,,PM-002
PAY-90689,OR-47991,2020-03-16 04:10:00,Yes,2904.0,No,,PM-003
PAY-89077,OR-83274,2016-03-05 03:34:00,No,,No,,PM-004
PAY-10312,OR-83048,2021-09-15 15:27:00,Yes,2461.0,Yes,415.0,PM-004
PAY-37758,OR-44752,2017-05-04 12:20:00,No,,No,,PM-004
PAY-79679,OR-79335,2014-04-01 14:41:00,Yes,2974.0,Yes,247.0,PM-002
PAY-18138,OR-82901,2020-11-10 15:16:00,Yes,1876.0,No,,PM-002
PAY-33021,OR-77722,2021-10-10 08:27:00,No,,Yes,481.0,PM-002
PAY-81625,OR-92927,2024-02-21 02:48:00,Yes,1464.0,No,,PM-001
PAY-28419,OR-39138,2018-09-04 10:20:00,Yes,1347.0,No,,PM-002
PAY-25927,OR-69946,2023-03-19 10:14:00,Yes,4357.0,No,,PM-001
PAY-27467,OR-28726,2014-06-06 03:17:00,Yes,810.0,Yes,258.0,PM-002
PAY-98372,OR-95590,2023-09-02 16:59:00,Yes,4824.0,Yes,14.0,PM-002
PAY-20510,OR-63638,2023-06-19 00:58:00,Yes,785.0,Yes,120.0,PM-002
PAY-52666,OR-94829,2024-02-20 17:14:00,Yes,1251.0,No,,PM-002
PAY-12344,OR-17932,2022-06-30 14:46:00,No,,Yes,497.0,PM-002
PAY-51253,OR-58880,2018-10-12 22:57:00,No,,Yes,253.0,PM-004
PAY-37956,OR-42730,2016-08-07 01:06:00,No,,Yes,353.0,PM-003
PAY-18634,OR-84770,2021-12-29 08:59:00,Yes,3009.0,No,,PM-002
PAY-70153,OR-32521,2022-07-07 12:16:00,No,,Yes,189.0,PM-002
PAY-97105,OR-92720,2024-07-01 08:10:00,Yes,3316.0,No,,PM-002
PAY-63659,OR-59073,2023-03-02 09:27:00,No,,No,,PM-001
PAY-33133,OR-89827,2014-01-05 21:20:00,No,,Yes,323.0,PM-003
PAY-30388,OR-90790,2021-07-09 03:08:00,No,,Yes,164.0,PM-002
PAY-41102,OR-27258,2010-10-28 11:05:00,No,,Yes,288.0,PM-002
PAY-56944,OR-25702,2023-10-03 19:17:00,Yes,4768.0,No,,PM-002
PAY-69138,OR-65396,2022-06-26 06:40:00,No,,No,,PM-005
PAY-74611,OR-39297,2024-02-22 21:23:00,No,,No,,PM-003
PAY-64377,OR-18893,2022-02-27 03:02:00,No,,No,,PM-001
PAY-99019,OR-21697,2024-06-27 08:28:00,No,,Yes,175.0,PM-002
PAY-89449,OR-28156,2023-10-23 22:15:00,Yes,2098.0,Yes,123.0,PM-002
PAY-16264,OR-24706,2021-11-09 02:48:00,Yes,2188.0,No,,PM-004
PAY-75306,OR-33534,2015-10-26 03:40:00,No,,Yes,491.0,PM-002
PAY-94811,OR-27295,2024-01-08 07:50:00,No,,No,,PM-003
PAY-14359,OR-60179,2013-09-24 00:29:00,No,,Yes,149.0,PM-002
PAY-22789,OR-83265,2024-07-04 06:16:00,No,,No,,PM-002
PAY-21409,OR-43354,2019-12-10 21:32:00,Yes,1834.0,No,,PM-002
PAY-62631,OR-63909,2023-12-16 02:50:00,Yes,786.0,Yes,226.0,PM-001
PAY-21039,OR-21701,2023-05-08 07:57:00,Yes,3753.0,Yes,221.0,PM-004
PAY-57469,OR-86117,2023-11-06 08:11:00,Yes,1964.0,No,,PM-005
PAY-55915,OR-40252,2021-04-27 08:10:00,No,,Yes,483.0,PM-004
PAY-99594,OR-88070,2020-02-05 02:00:00,Yes,1525.0,Yes,94.0,PM-001
PAY-62764,OR-72762,2018-05-03 21:42:00,No,,Yes,173.0,PM-002
PAY-87144,OR-52448,2023-03-13 05:00:00,No,,No,,PM-005
PAY-91700,OR-24815,2024-06-21 17:16:00,Yes,139.0,Yes,151.0,PM-002
PAY-63193,OR-14411,2024-04-30 14:39:00,Yes,4560.0,No,,PM-004
PAY-80466,OR-48491,2005-12-25 17:34:00,No,,No,,PM-001
PAY-61734,OR-81158,2024-06-23 20:34:00,Yes,134.0,No,,PM-001
PAY-48483,OR-62207,2022-11-15 18:08:00,Yes,556.0,No,,PM-002
PAY-60949,OR-88654,2022-10-09 16:13:00,Yes,2538.0,No,,PM-002
PAY-15609,OR-15767,2023-03-08 18:06:00,No,,No,,PM-004
PAY-90713,OR-69451,2022-07-08 05:54:00,Yes,281.0,No,,PM-003
PAY-48968,OR-30893,2023-05-26 22:36:00,Yes,463.0,Yes,154.0,PM-004
PAY-35506,OR-50638,2022-08-24 23:05:00,Yes,1945.0,No,,PM-002
PAY-36896,OR-66438,2024-06-28 03:40:00,Yes,1289.0,No,,PM-002
PAY-64663,OR-37223,2018-04-19 00:58:00,Yes,1163.0,Yes,244.0,PM-002
PAY-45608,OR-98309,2019-05-30 06:34:00,Yes,1892.0,Yes,129.0,PM-002
PAY-45413,OR-61343,2023-08-10 22:25:00,Yes,838.0,Yes,285.0,PM-001
PAY-49344,OR-71608,2024-06-26 13:47:00,No,,Yes,476.0,PM-001
PAY-17869,OR-47710,2016-05-04 23:47:00,Yes,2418.0,No,,PM-003
PAY-51547,OR-36955,2018-08-17 12:05:00,Yes,4786.0,Yes,63.0,PM-002
PAY-54682,OR-38668,2021-02-01 22:26:00,Yes,1865.0,No,,PM-002
PAY-37763,OR-38888,2023-03-10 01:30:00,No,,No,,PM-002
PAY-84338,OR-72789,2020-11-24 16:27:00,Yes,2701.0,Yes,168.0,PM-002
PAY-91827,OR-23634,2022-12-03 10:19:00,No,,No,,PM-002
PAY-60747,OR-52080,2020-10-25 22:02:00,Yes,3016.0,Yes,394.0,PM-001
PAY-51226,OR-54806,2024-03-31 12:29:00,Yes,4718.0,No,,PM-002
PAY-96533,OR-50558,2012-02-10 02:57:00,Yes,1078.0,No,,PM-002
PAY-82357,OR-59947,2020-05-13 12:28:00,Yes,3118.0,Yes,20.0,PM-002
PAY-93354,OR-37112,2024-07-04 11:01:00,No,,No,,PM-002
PAY-54098,OR-80774,2023-08-04 04:58:00,Yes,1575.0,Yes,465.0,PM-005
PAY-52592,OR-49428,2020-09-21 11:24:00,Yes,1407.0,No,,PM-002
PAY-71658,OR-91128,2023-03-23 19:37:00,Yes,336.0,No,,PM-005
PAY-81648,OR-24714,2020-12-29 16:20:00,No,,No,,PM-002
PAY-73148,OR-82516,2022-01-23 06:37:00,No,,No,,PM-002
PAY-46864,OR-65613,2024-03-31 12:58:00,Yes,117.0,No,,PM-002
PAY-70423,OR-32341,2022-11-19 05:58:00,Yes,275.0,Yes,323.0,PM-003
PAY-74304,OR-58334,2018-08-10 09:10:00,No,,No,,PM-002
PAY-60179,OR-56693,2021-05-01 16:34:00,Yes,1010.0,No,,PM-004
PAY-37681,OR-35504,2018-08-03 10:38:00,Yes,1140.0,Yes,209.0,PM-002
PAY-63689,OR-44887,2018-01-04 05:10:00,Yes,3201.0,No,,PM-002
PAY-61177,OR-81860,2016-12-10 23:47:00,Yes,571.0,No,,PM-002
PAY-22388,OR-29285,2013-10-16 19:10:00,Yes,2308.0,No,,PM-002
PAY-37562,OR-24053,2023-01-29 13:31:00,Yes,4784.0,No,,PM-002
PAY-68157,OR-28046,2024-06-19 13:28:00,No,,No,,PM-002
PAY-22701,OR-38209,2019-02-23 07:14:00,Yes,4487.0,No,,PM-002
PAY-30782,OR-41883,2018-12-30 15:18:00,Yes,2598.0,No,,PM-003
PAY-61437,OR-48159,2022-09-14 20:37:00,No,,No,,PM-001
PAY-37134,OR-98925,2020-12-28 06:26:00,No,,No,,PM-002
PAY-81302,OR-38666,2023-07-27 09:59:00,No,,No,,PM-002
PAY-35253,OR-99269,2023-12-29 03:24:00,Yes,571.0,No,,PM-005
PAY-29519,OR-38847,2016-11-27 09:48:00,Yes,3727.0,Yes,205.0,PM-004
PAY-22187,OR-38795,2020-03-23 22:23:00,Yes,4886.0,Yes,275.0,PM-003
PAY-83477,OR-11681,2023-07-17 03:31:00,Yes,1170.0,Yes,484.0,PM-004
PAY-86313,OR-55028,2021-09-15 08:09:00,No,,No,,PM-003
PAY-38997,OR-80707,2024-06-14 04:31:00,No,,Yes,125.0,PM-002
PAY-80759,OR-38838,2024-06-29 09:15:00,Yes,4644.0,No,,PM-002
